sec,nanosec,position_shoulder,velocity_shoulder,effort_shoulder
10039,330000000,0.5882873466314251,-0.026121066496003032,nan
10039,340000000,0.5882873466314287,-0.02612106649448755,nan
10039,350000000,0.5882873466314287,-0.026121066493050234,nan
10039,360000000,0.5882873466314331,-0.026121066491399895,nan
10039,370000000,0.5882873466314331,-0.026121066490019645,nan
10039,380000000,0.5882612262223974,-0.02612040885086913,nan
10039,390000000,0.5882747758832974,-0.02612074795042851,nan
10039,400000000,0.5883588237665052,-0.026122864743838476,nan
10039,410000000,0.5885568687745701,-0.026127856679893657,nan
10039,420000000,0.5888884104148326,-0.026136216414874507,nan
10039,430000000,0.5893549486510352,-0.026147980211430853,nan
10039,440000000,0.5899459837516394,-0.02616287961267149,nan
10039,450000000,0.5906450161375734,-0.026180493682113476,nan
10039,460000000,0.5914355462302119,-0.02620040104427505,nan
10039,470000000,0.5923070742999625,-0.02622233129434749,nan
10039,480000000,0.5932611003158232,-0.026246315433358057,nan
10039,490000000,0.5943110739503767,-0.026272683754925388,nan
10039,500000000,0.5954610451182676,-0.02630153053945903,nan
10039,510000000,0.5967110138270755,-0.026332847132655792,nan
10039,520000000,0.5980609800754513,-0.026366623686322525,nan
10039,530000000,0.5995109438571324,-0.026402849469649794,nan
10039,540000000,0.6010609051652365,-0.02644151293978493,nan
10039,550000000,0.6027108639965872,-0.026482601722021226,nan
10039,560000000,0.6044608203558841,-0.026526104443188547,nan
10039,570000000,0.6063107742579374,-0.026572004975028617,nan
10039,580000000,0.6082607257428156,-0.026620283488381843,nan
10039,590000000,0.6103087352582213,-0.026670884870783472,nan
10039,600000000,0.6124483789101811,-0.026723632193344626,nan
10039,610000000,0.6146789890515416,-0.02677849431700172,nan
10039,620000000,0.6170056513328328,-0.02683557509218579,nan
10039,630000000,0.6194362983235022,-0.026895051370123067,nan
10039,640000000,0.6219788031311788,-0.026957094694400035,nan
10039,650000000,0.6246380730206278,-0.027021800994795904,nan
10039,660000000,0.6274131430304957,-0.027089121908555745,nan
10039,670000000,0.630294269588207,-0.02715879648348119,nan
10039,680000000,0.6332600241240769,-0.027230284353792586,nan
10039,690000000,0.6362758268764983,-0.027302736332041624,nan
10039,700000000,0.6393070404687311,-0.027375311617911992,nan
10039,710000000,0.6423321783281555,-0.02744749277442733,nan
10039,720000000,0.6453414704951568,-0.02751904764041118,nan
10039,730000000,0.6483339493876228,-0.02758995576465458,nan
10039,740000000,0.6513145355642802,-0.027660336170745852,nan
10039,750000000,0.6542911234869431,-0.027730376099597095,nan
10039,760000000,0.6572716672805177,-0.027800262057021182,nan
10039,770000000,0.6602612664919159,-0.027870111918213546,nan
10039,780000000,0.6632592518481966,-0.027939908490829994,nan
10039,790000000,0.6662591822563266,-0.028009499569097252,nan
10039,800000000,0.6692591129187404,-0.028078837228956505,nan
10039,810000000,0.6722590438334715,-0.028147922509431142,nan
10039,820000000,0.6752589750015101,-0.028216754478420144,nan
10039,830000000,0.678258906423479,-0.028285332519698166,nan
10039,840000000,0.681258838099958,-0.02835365605101721,nan
10039,850000000,0.6842587700315645,-0.028421724443468244,nan
10039,860000000,0.6872587022190064,-0.02848953700646424,nan
10039,870000000,0.6902586346628379,-0.028557093165705805,nan
10039,880000000,0.6932585673637304,-0.028624392272916938,nan
10039,890000000,0.696258500322207,-0.028691433790840378,nan
10039,900000000,0.6992584335389784,-0.02875821702585779,nan
10039,910000000,0.7022583670145757,-0.02882474143641304,nan
10039,920000000,0.7052583007495539,-0.028891006450738353,nan
10039,930000000,0.7082582347446449,-0.0289570113629637,nan
10039,940000000,0.711258169000339,-0.029022755668529413,nan
10039,950000000,0.7142581035172153,-0.029088238794210266,nan
10039,960000000,0.717258038295908,-0.029153460089919318,nan
10039,970000000,0.7202579733370591,-0.029218418940025682,nan
10039,980000000,0.7232579086411688,-0.029283114829150463,nan
10039,990000000,0.7262578442088028,-0.02934754716033177,nan
10040,0,0.7292577800404807,-0.029411715478458486,nan
10040,10000000,0.7322577161369832,-0.029475618948403094,nan
10040,20000000,0.7352576524990591,-0.029539257233844266,nan
10040,30000000,0.7382575891269898,-0.029602629443035846,nan
10040,40000000,0.7412575260215126,-0.029665734908905762,nan
10040,50000000,0.7442574631830787,-0.02972857331522396,nan
10040,60000000,0.7472574006120531,-0.02979114398057935,nan
10040,70000000,0.7502573383089022,-0.029853447118834246,nan
10040,80000000,0.7532572738092087,-0.029917947165290018,nan
10040,90000000,0.7562572120782853,-0.0299796780899443,nan
10040,100000000,0.75925715057602,-0.0300411803536079,nan
10040,110000000,0.7622570893397702,-0.030102416605411703,nan
10040,120000000,0.7652570283740392,-0.030163382337149366,nan
10040,130000000,0.7682569676798163,-0.03022407655841214,nan
10040,140000000,0.7712569072577287,-0.030284498644061426,nan
10040,150000000,0.7742568471083118,-0.030344648058996428,nan
10040,160000000,0.7772567872320941,-0.030404524277383497,nan
10040,170000000,0.7802567276296024,-0.030464126765145868,nan
10040,180000000,0.7832566683013624,-0.03052345500434159,nan
10040,190000000,0.7862566092479373,-0.030582508429849692,nan
10040,200000000,0.7892565504698821,-0.03064128648417686,nan
10040,210000000,0.7922564919677377,-0.030699788629885077,nan
10040,220000000,0.7952564337419981,-0.030758014367540033,nan
10040,230000000,0.7982563757931906,-0.03081596317443719,nan
10040,240000000,0.8012563181218377,-0.03087363452741899,nan
10040,250000000,0.8042562607284509,-0.030931027910077343,nan
10040,260000000,0.8072562036135507,-0.030988142808699576,nan
10040,270000000,0.8102561467776539,-0.031044978702732408,nan
10040,280000000,0.8132560902213299,-0.031101535029347017,nan
10040,290000000,0.8162560339450531,-0.031157811305042783,nan
10040,300000000,0.8192559779493269,-0.031213807031037762,nan
10040,310000000,0.8222559222346577,-0.03126952170078828,nan
10040,320000000,0.825255866801542,-0.031324954815534496,nan
10040,330000000,0.828255811650485,-0.031380105872034006,nan
10040,340000000,0.8312557567819896,-0.03143497436855484,nan
10040,350000000,0.8342557021965398,-0.03148955981435424,nan
10040,360000000,0.8372556478946649,-0.031543861689310684,nan
10040,370000000,0.8402555938768383,-0.03159787951341765,nan
10040,380000000,0.8432555401435522,-0.03165161279705136,nan
10040,390000000,0.8462554866952878,-0.03170506106082385,nan
10040,400000000,0.8492554335325266,-0.03175822382458525,nan
10040,410000000,0.852255380655742,-0.031811100607503535,nan
10040,420000000,0.8552553280654234,-0.03186369092687087,nan
10040,430000000,0.8582552757620432,-0.031915994306741566,nan
10040,440000000,0.8612552237460935,-0.03196801025648672,nan
10040,450000000,0.8642551720180212,-0.03201973832678496,nan
10040,460000000,0.8672551205782977,-0.032071178044329636,nan
10040,470000000,0.8702550694274027,-0.032122328937524404,nan
10040,480000000,0.8732550185657928,-0.03217319054640251,nan
10040,490000000,0.8762549679939191,-0.03222376241756556,nan
10040,500000000,0.8792549177122506,-0.03227404408967397,nan
10040,510000000,0.8822548677212332,-0.03232403510579522,nan
10040,520000000,0.8852548180213367,-0.0323737350043933,nan
10040,530000000,0.8882547686130025,-0.03242314333853543,nan
10040,540000000,0.891254719496672,-0.0324722596665052,nan
10040,550000000,0.8942546706727885,-0.032521083549344125,nan
10040,560000000,0.8972546221417916,-0.03256961454152468,nan
10040,570000000,0.9002545739041317,-0.03261785219894693,nan
10040,580000000,0.9032545259602411,-0.032665796088636345,nan
10040,590000000,0.9062544783105526,-0.03271344577629927,nan
10040,600000000,0.9092544309554986,-0.032760800829808576,nan
10040,610000000,0.9122543838955197,-0.03280786081098601,nan
10040,620000000,0.9152543371310307,-0.03285462530175565,nan
10040,630000000,0.9182542906624489,-0.032901093880749854,nan
10040,640000000,0.9212542444902034,-0.03294726612782943,nan
10040,650000000,0.9242541986147028,-0.03299314162657293,nan
10040,660000000,0.9272541530363618,-0.033038719963606245,nan
10040,670000000,0.9302541077555961,-0.03308400072540568,nan
10040,680000000,0.9332540627728214,-0.03312898349708178,nan
10040,690000000,0.9362540180884471,-0.033173667872882354,nan
10040,700000000,0.9392539737028791,-0.033218053441541925,nan
10040,710000000,0.9422539296165127,-0.033262139808153554,nan
10040,720000000,0.9452538858297475,-0.03330592657531367,nan
10040,730000000,0.9482538423429752,-0.03334941334698077,nan
10040,740000000,0.9512537991565901,-0.033392599729886965,nan
10040,750000000,0.954253756270985,-0.03343548533356802,nan
10040,760000000,0.9572537136865424,-0.033478069771678456,nan
10040,770000000,0.9602536714036498,-0.033520352651848224,nan
10040,780000000,0.9632536294229048,-0.03356233338081036,nan
10040,790000000,0.9662535877421554,-0.0336040152181394,nan
10040,800000000,0.9692535463633138,-0.03364539260134309,nan
10040,810000000,0.9722535052923744,-0.033686463655932815,nan
10040,820000000,0.975253464524072,-0.03372723197372261,nan
10040,830000000,0.9782534240591154,-0.03376769705891381,nan
10040,840000000,0.9812533838982089,-0.033807857967537346,nan
10040,850000000,0.984253344041778,-0.03384771442476821,nan
10040,860000000,0.9872533044901592,-0.03388726605415687,nan
10040,870000000,0.9902532652437204,-0.03392651249200286,nan
10040,880000000,0.9932532263028353,-0.03396545337579836,nan
10040,890000000,0.9962531876678788,-0.03400408833868245,nan
10040,900000000,0.9992531493391912,-0.03404241703221367,nan
10040,910000000,1.0022531113171294,-0.03408043910394941,nan
10040,920000000,1.0052530736020415,-0.03411815419845166,nan
10040,930000000,1.0082530361942634,-0.0341555619773783,nan
10040,940000000,1.0112529990941335,-0.034192662259480304,nan
10040,950000000,1.014252962302086,-0.03422945425515966,nan
10040,960000000,1.01725292581874,-0.03426593759111853,nan
10040,970000000,1.020252889644187,-0.03430211213584487,nan
10040,980000000,1.0232528537787076,-0.034337977615713305,nan
10040,990000000,1.0262528182225932,-0.03437353373405604,nan
10041,0,1.0292527829761617,-0.03440878016752483,nan
10041,10000000,1.0322527480397472,-0.034443716585398805,nan
10041,20000000,1.0352527134136222,-0.0344783427115421,nan
10041,30000000,1.0382526790981252,-0.034512658209454615,nan
10041,40000000,1.041252645093663,-0.03454666266932138,nan
10041,50000000,1.0442526114005624,-0.03458035751160708,nan
10041,60000000,1.0472525780169537,-0.03461374107729061,nan
10041,70000000,1.050252544944736,-0.03464681324878977,nan
10041,80000000,1.0532525121840877,-0.034679573843286085,nan
10041,90000000,1.0562524797372932,-0.034712018351887655,nan
10041,100000000,1.0592524476054619,-0.03474415025434592,nan
10041,110000000,1.0622524157863227,-0.03477596992636831,nan
10041,120000000,1.0652523842795896,-0.034807476648818274,nan
10041,130000000,1.06825235308634,-0.03483867002405699,nan
10041,140000000,1.0712523222066404,-0.03486954971828685,nan
10041,150000000,1.0742522916411206,-0.034900115166374916,nan
10041,160000000,1.077252261390064,-0.03493036622286214,nan
10041,170000000,1.0802522314536427,-0.03496030263640332,nan
10041,180000000,1.0832522018321393,-0.03498992413482457,nan
10041,190000000,1.0862522524181015,-0.03501923123344316,nan
10041,200000000,1.089249676980864,-0.03504819740067009,nan
10041,210000000,1.0922344126119938,-0.03507672694074391,nan
10041,220000000,1.0951905142547673,-0.03510467312179566,nan
10041,230000000,1.0980986082269677,-0.03513186410033944,nan
10041,240000000,1.100938345745476,-0.035158127042514434,nan
10041,250000000,1.1036908564526078,-0.03518331055010862,nan
10041,260000000,1.1063412019439482,-0.035207305524625254,nan
10041,270000000,1.1088808292975818,-0.03523006466612718,nan
10041,280000000,1.111310024604447,-0.035251620864134386,nan
10041,290000000,1.1136368002479111,-0.035272073217693566,nan
10041,300000000,1.1158635769494598,-0.035291467486839326,nan
10041,310000000,1.1179903546858316,-0.035309826933338985,nan
10041,320000000,1.1200171334345939,-0.03532717398940568,nan
10041,330000000,1.1219439131743325,-0.03534353007379552,nan
10041,340000000,1.1237706938846603,-0.03535891556795472,nan
10041,350000000,1.1254974755462417,-0.035373349809117174,nan
10041,360000000,1.12712425814078,-0.03538685108847905,nan
10041,370000000,1.1286510416510351,-0.035399436649556075,nan
10041,380000000,1.1300778260608162,-0.03541112268514066,nan
10041,390000000,1.1314046113549887,-0.03542192433551879,nan
10041,400000000,1.1326313975194617,-0.03543185568682277,nan
10041,410000000,1.1337581845411995,-0.03544092976935672,nan
10041,420000000,1.1347849724082346,-0.03544915855608825,nan
10041,430000000,1.135711761109647,-0.035456552961228315,nan
10041,440000000,1.1365385506355858,-0.03546312284023011,nan
10041,450000000,1.137265340977259,-0.03546887698464528,nan
10041,460000000,1.1378921321269342,-0.03547382312655332,nan
10041,470000000,1.1384189240779472,-0.03547796793416605,nan
10041,480000000,1.1388457168246893,-0.03548131701290027,nan
10041,490000000,1.139172510363582,-0.035483874903701355,nan
10041,500000000,1.1393993046919606,-0.035485645082924254,nan
10041,510000000,1.1395260998028318,-0.035486629962579175,nan
10041,520000000,1.1395555877786414,-0.03548685218833679,nan
10041,530000000,1.1395555877822767,-0.03548684855118559,nan
10041,540000000,1.1395555877830397,-0.035486847788486854,nan
10041,550000000,1.1395555877834544,-0.03548684737357209,nan
10041,560000000,1.1395555877838186,-0.03548684700888044,nan
10041,570000000,1.1395555877841694,-0.03548684665912291,nan
10041,580000000,1.1395555877845078,-0.035486846319340626,nan
10041,590000000,1.1395555877848382,-0.035486845988817566,nan
10041,600000000,1.1395555877851606,-0.03548684566744819,nan
10041,610000000,1.1395555877854742,-0.03548684535437366,nan
10041,620000000,1.1395555877857797,-0.03548684504989669,nan
10041,630000000,1.1395555877860737,-0.03548684475340485,nan
10041,640000000,1.1395555877863632,-0.03548684446457195,nan
10041,650000000,1.139555587786644,-0.03548684418365893,nan
10041,660000000,1.1395555877869166,-0.035486843910202764,nan
10041,670000000,1.139555587787183,-0.03548684364380935,nan
10041,680000000,1.1395555877874424,-0.03548684338454495,nan
10041,690000000,1.1395555877876964,-0.03548684313219989,nan
10041,700000000,1.1395555877879415,-0.03548684288610988,nan
10041,710000000,1.1395555877881813,-0.03548684264669343,nan
10041,720000000,1.1395555877884158,-0.03548684241328319,nan
10041,730000000,1.1395555877886423,-0.035486842186220675,nan
10041,740000000,1.1395555877888626,-0.035486841965162635,nan
10041,750000000,1.1395555877890793,-0.03548684174972554,nan
10041,760000000,1.1395555877892898,-0.03548684153998049,nan
10041,770000000,1.1395555877894932,-0.03548684133592334,nan
10041,780000000,1.1395555877896912,-0.03548684113665233,nan
10041,790000000,1.1395555877898866,-0.03548684094279722,nan
10041,800000000,1.139555587790074,-0.03548684075383193,nan
10041,810000000,1.1395555877902597,-0.035486840569924516,nan
10041,820000000,1.1395555877904373,-0.03548684039066704,nan
10041,830000000,1.1395555877906123,-0.035486840216092164,nan
10041,840000000,1.1395555877907828,-0.035486840046213296,nan
10041,850000000,1.1395555877909462,-0.03548683988065146,nan
10041,860000000,1.1395555877911105,-0.03548683971931516,nan
10041,870000000,1.1395555877912678,-0.03548683956264591,nan
10041,880000000,1.1395555877914196,-0.03548683940954722,nan
10041,890000000,1.1395555877915688,-0.03548683926030156,nan
10041,900000000,1.1395555877917163,-0.03548683911494159,nan
10041,910000000,1.1395555877918575,-0.03548683897344434,nan
10041,920000000,1.1395555877919943,-0.035486838835542336,nan
10041,930000000,1.1395555877921284,-0.03548683870123444,nan
10041,940000000,1.1395555877922598,-0.03548683857054116,nan
10041,950000000,1.1395555877923877,-0.03548683844303292,nan
10041,960000000,1.139555587792512,-0.03548683831891779,nan
10041,970000000,1.1395555877926329,-0.03548683819809173,nan
10041,980000000,1.1395555877927501,-0.035486838080137445,nan
10041,990000000,1.1395555877928638,-0.03548683796559573,nan
10042,0,1.1395555877929775,-0.035486837853821736,nan
10042,10000000,1.139555587793085,-0.03548683774513687,nan
10042,20000000,1.1395555877931889,-0.03548683763936244,nan
10042,30000000,1.1395555877932937,-0.03548683753614611,nan
10042,40000000,1.139555587793395,-0.03548683743535714,nan
10042,50000000,1.1395555877934944,-0.03548683733732522,nan
10042,60000000,1.1395555877935886,-0.03548683724173059,nan
10042,70000000,1.1395555877936818,-0.03548683714866498,nan
10042,80000000,1.1395555877937733,-0.035486837057945135,nan
10042,90000000,1.1395555877938612,-0.03548683696949625,nan
10042,100000000,1.1395555877939483,-0.03548683688350175,nan
10042,110000000,1.1395555877940309,-0.03548683679949363,nan
10042,120000000,1.1395555877941126,-0.03548683671799731,nan
10042,130000000,1.1395555877941925,-0.03548683663867791,nan
10042,140000000,1.1395555877942716,-0.03548683656108502,nan
10042,150000000,1.1395555877943435,-0.035486836485608644,nan
10042,160000000,1.139555587794419,-0.035486836412056744,nan
10042,170000000,1.139555587794491,-0.03548683634038888,nan
10042,180000000,1.139555587794562,-0.03548683627043637,nan
10042,190000000,1.1395555877946295,-0.03548683620264146,nan
10042,200000000,1.1395555877946935,-0.035486836136460365,nan
10042,210000000,1.139555587794761,-0.035486836071879815,nan
10042,220000000,1.1395555877948205,-0.03548683600912153,nan
10042,230000000,1.1395555877948818,-0.03548683594812562,nan
10042,240000000,1.1395555877949421,-0.035486835888488014,nan
10042,250000000,1.1395555877950025,-0.03548683583045607,nan
10042,260000000,1.1395555877950576,-0.03548683577412268,nan
10042,270000000,1.1395555877951118,-0.03548683571913355,nan
10042,280000000,1.1395555877951642,-0.03548683566546964,nan
10042,290000000,1.1395555877952193,-0.03548683561317872,nan
10042,300000000,1.1395555877952708,-0.03548683556233369,nan
10042,310000000,1.1395555877953196,-0.03548683551282296,nan
10042,320000000,1.1395555877953676,-0.03548683546444902,nan
10042,330000000,1.1395555877954155,-0.03548683541724109,nan
10042,340000000,1.1395555877954608,-0.035486835371235516,nan
10042,350000000,1.1395555877955053,-0.0354868353266151,nan
10042,360000000,1.1395555877955497,-0.03548683528319162,nan
10042,370000000,1.1395555877955923,-0.035486835240531305,nan
10042,380000000,1.139555587795634,-0.03548683519926028,nan
10042,390000000,1.1395555877956731,-0.035486835158841816,nan
10042,400000000,1.1395555877957122,-0.035486835119590145,nan
10042,410000000,1.1395555877957522,-0.03548683508139841,nan
10042,420000000,1.1395555877957877,-0.03548683504428445,nan
10042,430000000,1.139555587795825,-0.03548683500794428,nan
10042,440000000,1.1395555877958605,-0.03548683497264738,nan
10042,450000000,1.1395555877958943,-0.03548683493810255,nan
10042,460000000,1.1395555877959271,-0.03548683490474898,nan
10042,470000000,1.13955558779596,-0.03548683487205139,nan
10042,480000000,1.139555587795992,-0.0354868348402248,nan
10042,490000000,1.139555587796024,-0.035486834809147334,nan
10042,500000000,1.1395555877960541,-0.03548683477912369,nan
10042,510000000,1.1395555877960835,-0.0354868347496928,nan
10042,520000000,1.139555587796111,-0.0354868347209953,nan
10042,530000000,1.1395555877961385,-0.03548683469320442,nan
10042,540000000,1.139555587796166,-0.03548683466585649,nan
10042,550000000,1.1395555877961927,-0.035486834639447386,nan
10042,560000000,1.1395555877962185,-0.03548683461368175,nan
10042,570000000,1.1395555877962424,-0.03548683458856241,nan
10042,580000000,1.1395555877962673,-0.03548683456402664,nan
10042,590000000,1.1395555877962922,-0.03548683454036441,nan
10042,600000000,1.1395555877963153,-0.035486834517101384,nan
10042,610000000,1.1395555877963384,-0.03548683449442336,nan
10042,620000000,1.139555587796358,-0.03548683447242626,nan
10042,630000000,1.139555587796381,-0.035486834451020535,nan
10042,640000000,1.1395555877964023,-0.03548683443004551,nan
10042,650000000,1.1395555877964219,-0.035486834409710157,nan
10042,660000000,1.1395555877964414,-0.03548683439003462,nan
10042,670000000,1.1395555877964627,-0.03548683437063604,nan
10042,680000000,1.1395555877964805,-0.03548683435163037,nan
10042,690000000,1.1395555877964973,-0.03548683433354135,nan
10042,700000000,1.1395555877965142,-0.03548683431560907,nan
10042,710000000,1.1395555877965338,-0.03548683429812933,nan
10042,720000000,1.1395555877965515,-0.03548683428125677,nan
10042,730000000,1.1395555877965657,-0.03548683426479693,nan
10042,740000000,1.1395555877965835,-0.03548683424866585,nan
10042,750000000,1.1395555877966004,-0.03548683423305693,nan
10042,760000000,1.1395555877966155,-0.03548683421785645,nan
10042,770000000,1.1395555877966297,-0.03548683420287813,nan
10042,780000000,1.139555587796644,-0.0354868341885141,nan
10042,790000000,1.139555587796658,-0.03548683417425141,nan
10042,800000000,1.1395555877966723,-0.03548683416058234,nan
10042,810000000,1.1395555877966848,-0.03548683414721994,nan
10042,820000000,1.1395555877966972,-0.035486834134464865,nan
10042,830000000,1.1395555877967114,-0.03548683412155233,nan
10042,840000000,1.139555587796722,-0.035486834109194926,nan
10042,850000000,1.1395555877967363,-0.03548683409727977,nan
10042,860000000,1.139555587796747,-0.03548683408549811,nan
10042,870000000,1.1395555877967558,-0.03548683407406022,nan
10042,880000000,1.1395555877967674,-0.03548683406288095,nan
10042,890000000,1.1395555877967825,-0.035486834051954505,nan
10042,900000000,1.1395555877967904,-0.03548683404157767,nan
10042,910000000,1.1395555877968002,-0.035486834031099965,nan
10042,920000000,1.13955558779681,-0.03548683402112369,nan
10042,930000000,1.1395555877968206,-0.035486834011412505,nan
10042,940000000,1.1395555877968322,-0.03548683400186729,nan
10042,950000000,1.1395555877968384,-0.035486833992532045,nan
10042,960000000,1.13955558779685,-0.03548683398355705,nan
10042,970000000,1.1395555877968562,-0.035486833974748826,nan
10042,980000000,1.139555587796866,-0.03548683396622039,nan
10042,990000000,1.139555587796874,-0.035486833957897805,nan
10043,0,1.139555587796882,-0.03548683394985593,nan
10043,10000000,1.1395555877968917,-0.035486833941799044,nan
10043,20000000,1.139555587796898,-0.03548683393420446,nan
10043,30000000,1.1395555877969068,-0.03548683392655446,nan
10043,40000000,1.139555587796914,-0.0354868339194131,nan
10043,50000000,1.139555587796921,-0.03548683391219399,nan
10043,60000000,1.1395555877969281,-0.03548683390530488,nan
10043,70000000,1.1395555877969343,-0.035486833898417,nan
10043,80000000,1.1395555877969388,-0.03548683389194013,nan
10043,90000000,1.139555587796945,-0.0354868338857245,nan
10043,100000000,1.139555587796952,-0.035486833879249814,nan
10043,110000000,1.1395555877969583,-0.03548683387339235,nan
10043,120000000,1.1395555877969636,-0.03548683386731324,nan
10043,130000000,1.139555587796969,-0.035486833861529433,nan
10043,140000000,1.1395555877969779,-0.03548683385593788,nan
10043,150000000,1.1395555877969805,-0.035486833850451316,nan
10043,160000000,1.1395555877969876,-0.035486833845229375,nan
10043,170000000,1.1395555877969912,-0.035486833840003715,nan
10043,180000000,1.1395201012440248,-0.03548655304118328,nan
10043,190000000,1.1395065513488696,-0.03548644819751086,nan
10043,200000000,1.1394225020129571,-0.03548578411128292,nan
10043,210000000,1.1392244535757694,-0.035484221299594,nan
10043,220000000,1.1388929061908417,-0.03548160622555503,nan
10043,230000000,1.1384263598730904,-0.03547792397926444,nan
10043,240000000,1.1378353145451934,-0.03547325187456306,nan
10043,250000000,1.1371362700836958,-0.03546771337629043,nan
10043,260000000,1.1363457263653816,-0.035461431689568904,nan
10043,270000000,1.1354741833146003,-0.03545448247056525,nan
10043,280000000,1.1345201409518593,-0.03544684521491428,nan
10043,290000000,1.1334701493151256,-0.035438402222657955,nan
10043,300000000,1.132320158194175,-0.03542911060622408,nan
10043,310000000,1.1310701676160253,-0.0354189585219289,nan
10043,320000000,1.1297201778834216,-0.035407932742828996,nan
10043,330000000,1.1282701894586253,-0.03539601894447267,nan
10043,340000000,1.1267202028475376,-0.03538320174381862,nan
10043,350000000,1.1250702184837964,-0.035369464714736405,nan
10043,360000000,1.1233202366128818,-0.035354790366901694,nan
10043,370000000,1.1214702571762762,-0.035339160173767155,nan
10043,380000000,1.119520279695534,-0.03532255456219113,nan
10043,390000000,1.1174737972291968,-0.03530498332697019,nan
10043,400000000,1.1153424047039247,-0.035286526827546294,nan
10043,410000000,1.113127373381002,-0.035267176784659494,nan
10043,420000000,1.1108196195686642,-0.03524683278957969,nan
10043,430000000,1.1084048953986079,-0.03522534508973986,nan
10043,440000000,1.1058689795907242,-0.03520255104177627,nan
10043,450000000,1.10320286821376,-0.03517834541328326,nan
10043,460000000,1.1004079654690848,-0.03515270330689546,nan
10043,470000000,1.0975012744366195,-0.03512574624156234,nan
10043,480000000,1.0945205878372803,-0.03509779822144872,nan
10043,490000000,1.0915170055431513,-0.03506932449377074,nan
10043,500000000,1.0885093555960115,-0.03504049711752261,nan
10043,510000000,1.0855030844920552,-0.03501136677291815,nan
10043,520000000,1.08250069523804,-0.0349819584093722,nan
10043,530000000,1.07950247659043,-0.03495227616150017,nan
10043,540000000,1.0765072322933698,-0.034922309427751076,nan
10043,550000000,1.0735130103161108,-0.034892039493813136,nan
10043,560000000,1.070517832089977,-0.034861446626191124,nan
10043,570000000,1.0675204217448568,-0.03483051762001602,nan
10043,580000000,1.0645209353452634,-0.03479925380698904,nan
10043,590000000,1.0615209669272634,-0.03476767180681797,nan
10043,600000000,1.0585209988222362,-0.0347357768332728,nan
10043,610000000,1.0555210310299419,-0.03470356912654537,nan
10043,620000000,1.0525210635500981,-0.034671048969975,nan
10043,630000000,1.0495210963824118,-0.03463821665449865,nan
10043,640000000,1.0465211295265933,-0.03460507247658734,nan
10043,650000000,1.0435211629823362,-0.034571616732625425,nan
10043,660000000,1.0405211967493457,-0.0345378497249231,nan
10043,670000000,1.0375212308273145,-0.0345037717572688,nan
10043,680000000,1.034521265215938,-0.03446938313377083,nan
10043,690000000,1.0315212999149024,-0.03443468416742517,nan
10043,700000000,1.0285213349238918,-0.034399675176334556,nan
10043,710000000,1.0255213702425943,-0.034364356468330186,nan
10043,720000000,1.0225214058706982,-0.03432872836184014,nan
10043,730000000,1.0195214418078722,-0.03429279118564719,nan
10043,740000000,1.0165214780537912,-0.03425654526448045,nan
10043,750000000,1.0135215146081382,-0.03421999091587842,nan
10043,760000000,1.0105215514705757,-0.03418312847763113,nan
10043,770000000,1.0075215886407678,-0.03414595828961944,nan
10043,780000000,1.0045216261183691,-0.03410848068226029,nan
10043,790000000,1.0015216639030502,-0.03407069598869209,nan
10043,800000000,0.9985217019944592,-0.034032604573360506,nan
10043,810000000,0.9955217403922472,-0.033994206785379226,nan
10043,820000000,0.9925217790960694,-0.033955502949205275,nan
10043,830000000,0.989521818105568,-0.03391649344711806,nan
10043,840000000,0.9865218574203851,-0.03387717862522616,nan
10043,850000000,0.9835218970401787,-0.03383755882564193,nan
10043,860000000,0.980521936964216,-0.03379763465324946,nan
10043,870000000,0.9775219771922936,-0.033757406470215204,nan
10043,880000000,0.9745220177253833,-0.03371687484280829,nan
10043,890000000,0.971522058566312,-0.0336760339529068,nan
10043,900000000,0.968522099706389,-0.0336348927329574,nan
10043,910000000,0.9655221411489538,-0.03359345019192854,nan
10043,920000000,0.962522182894177,-0.03355170497053914,nan
10043,930000000,0.9595222249415203,-0.03350965762818479,nan
10043,940000000,0.9565222672905929,-0.033467308555032875,nan
10043,950000000,0.9535223099410208,-0.03342465813033405,nan
10043,960000000,0.9505223528924036,-0.033381706748806826,nan
10043,970000000,0.9475223961443522,-0.03333845480329132,nan
10043,980000000,0.9445224396964758,-0.033294902681328176,nan
10043,990000000,0.9415224835483826,-0.03325105077413458,nan
10044,0,0.9385225276996794,-0.03320689947725585,nan
10044,10000000,0.9355225721499689,-0.03316244918877718,nan
10044,20000000,0.9325226168988499,-0.03311770030809155,nan
10044,30000000,0.9295226619459216,-0.03307265323361897,nan
10044,40000000,0.9265227072907853,-0.03302730837429155,nan
10044,50000000,0.9235227529330219,-0.032981666138312514,nan
10044,60000000,0.9205227988722209,-0.03293572694150639,nan
10044,70000000,0.917522845107964,-0.0328894911987852,nan
10044,80000000,0.9145228916398391,-0.032842959327076524,nan
10044,90000000,0.9115229384674253,-0.0327961317429195,nan
10044,100000000,0.9085229855902996,-0.03274900886670336,nan
10044,110000000,0.9055230330080439,-0.0327015911217568,nan
10044,120000000,0.9025230807202398,-0.0326538789258453,nan
10044,130000000,0.8995231287264476,-0.03260587271891888,nan
10044,140000000,0.896523177026233,-0.03255757293471047,nan
10044,150000000,0.8935232256191643,-0.03250898000561903,nan
10044,160000000,0.8905232745048037,-0.03246009436839038,nan
